GL_account,GL_account_description,account_id,partition_ledger_year_month,amount_usd
59610,"JPMorgan Chase, Sydney",1266973,201706,-10156263.73
59610,"JPMorgan Chase, Sydney",1266973,201707,-14162714.33
59610,"JPMorgan Chase, Sydney",1266973,201708,-923665.57
59610,"JPMorgan Chase, Sydney",1266973,201709,1639674.57
59610,"JPMorgan Chase, Sydney",1266973,201710,4341133.28
59610,"JPMorgan Chase, Sydney",1266973,201711,1188000.51
59610,"JPMorgan Chase, Sydney",1266973,201712,-8318734.09
59610,"JPMorgan Chase, Sydney",1266973,201801,-15516414.86
59610,"JPMorgan Chase, Sydney",1266973,201802,7700783.9
59610,"JPMorgan Chase, Sydney",1266973,201803,4784222.1
59610,"JPMorgan Chase, Sydney",1266973,201804,2463884.57
59610,"JPMorgan Chase, Sydney",1266973,201805,404371.92
59610,"JPMorgan Chase, Sydney",1266973,201806,2541829.48
59610,"JPMorgan Chase, Sydney",1266973,201807,-4981053.6
59610,"JPMorgan Chase, Sydney",1266973,201808,1724706.91
59610,"JPMorgan Chase, Sydney",1266973,201809,52174.49
59610,"JPMorgan Chase, Sydney",1266973,201810,6765301.61
59610,"JPMorgan Chase, Sydney",1266973,201811,-12024746.05
59610,"JPMorgan Chase, Sydney",1266973,201812,7776198.9
59610,"JPMorgan Chase, Sydney",1266973,201901,-6839239.16
59610,"JPMorgan Chase, Sydney",1266973,201902,-3178696.08
59610,"JPMorgan Chase, Sydney",1266973,201903,2816653
59610,"JPMorgan Chase, Sydney",1266973,201904,252816.9
59610,"JPMorgan Chase, Sydney",1266973,201905,3259791.28
59610,"JPMorgan Chase, Sydney",1266973,201906,-5659006.93
59610,"JPMorgan Chase, Sydney",1267036,201501,284518.4
59610,"JPMorgan Chase, Sydney",1267036,201502,-1473631.74
59610,"JPMorgan Chase, Sydney",1267036,201503,1869862.33
59610,"JPMorgan Chase, Sydney",1267036,201504,-565472
59610,"JPMorgan Chase, Sydney",1267036,201505,-5629619.03
59610,"JPMorgan Chase, Sydney",1267036,201506,197479.22
59610,"JPMorgan Chase, Sydney",1267036,201507,1700470.04
59610,"JPMorgan Chase, Sydney",1267036,201508,401364.54
59610,"JPMorgan Chase, Sydney",1267036,201509,2568836.67
59610,"JPMorgan Chase, Sydney",1267036,201510,-161362.01
59610,"JPMorgan Chase, Sydney",1267036,201511,-193834.18
59610,"JPMorgan Chase, Sydney",1267036,201512,-172900.78
59610,"JPMorgan Chase, Sydney",1267036,201601,665823.97
59610,"JPMorgan Chase, Sydney",1267036,201602,11691693.66
59610,"JPMorgan Chase, Sydney",1267036,201603,-29524.21
59610,"JPMorgan Chase, Sydney",1267036,201604,31861.71
59610,"JPMorgan Chase, Sydney",1267036,201605,341440.72
59610,"JPMorgan Chase, Sydney",1267036,201606,-156778.41
59610,"JPMorgan Chase, Sydney",1267036,201607,-77635.45
59610,"JPMorgan Chase, Sydney",1267036,201608,-58038.16
59610,"JPMorgan Chase, Sydney",1267036,201609,-92710.31
59610,"JPMorgan Chase, Sydney",1267036,201610,73801.75
59610,"JPMorgan Chase, Sydney",1267036,201611,75166.82
59610,"JPMorgan Chase, Sydney",1267036,201612,223903.64
59610,"JPMorgan Chase, Sydney",1267036,201701,-280200.88
59610,"JPMorgan Chase, Sydney",1267036,201702,-92968.95
59610,"JPMorgan Chase, Sydney",1267036,201703,-123748.35
59610,"JPMorgan Chase, Sydney",1267036,201704,115897.73
59610,"JPMorgan Chase, Sydney",1267036,201705,1644.23
59610,"JPMorgan Chase, Sydney",1267036,201706,-170546.36
59610,"JPMorgan Chase, Sydney",1267036,201707,-263442.01
59610,"JPMorgan Chase, Sydney",1267036,201708,7829.81
59610,"JPMorgan Chase, Sydney",1267036,201709,-1887744.21
59610,"JPMorgan Chase, Sydney",1267036,201710,352400.9
59610,"JPMorgan Chase, Sydney",1267036,201711,82943.11
59610,"JPMorgan Chase, Sydney",1267036,201712,-2507452.78
59610,"JPMorgan Chase, Sydney",1267036,201801,-929896.33
59610,"JPMorgan Chase, Sydney",1267036,201802,279950.28
59610,"JPMorgan Chase, Sydney",1267036,201803,168850.4
59610,"JPMorgan Chase, Sydney",1267036,201804,29958.73
59610,"JPMorgan Chase, Sydney",1267036,201805,-75909.83
59610,"JPMorgan Chase, Sydney",1267036,201806,124598.35
59610,"JPMorgan Chase, Sydney",1267036,201807,-180907.03
59610,"JPMorgan Chase, Sydney",1267036,201808,30646.63
59610,"JPMorgan Chase, Sydney",1267036,201809,-21956.26
59610,"JPMorgan Chase, Sydney",1267036,201810,202045.35
59610,"JPMorgan Chase, Sydney",1267036,201811,-465656.19
59610,"JPMorgan Chase, Sydney",1267036,201812,325756.4
59610,"JPMorgan Chase, Sydney",1267036,201901,-247565.61
59610,"JPMorgan Chase, Sydney",1267036,201902,-104225.23
59610,"JPMorgan Chase, Sydney",1267036,201903,109795.93
59610,"JPMorgan Chase, Sydney",1267036,201904,838.03
59610,"JPMorgan Chase, Sydney",1267036,201905,144751.25
59610,"JPMorgan Chase, Sydney",1267036,201906,-153391.03
50710,"JPMorgan Chase, Sydney",1267038,201501,-14459.1
50710,"JPMorgan Chase, Sydney",1267038,201502,-237.03
50710,"JPMorgan Chase, Sydney",1267038,201503,-8177.69
50710,"JPMorgan Chase, Sydney",1267038,201504,16473.89
50710,"JPMorgan Chase, Sydney",1267038,201505,-17836.84
50710,"JPMorgan Chase, Sydney",1267038,201506,-4029.58
50710,"JPMorgan Chase, Sydney",1267038,201507,-21451.62
50710,"JPMorgan Chase, Sydney",1267038,201508,-7525.84
50710,"JPMorgan Chase, Sydney",1267038,201509,-10370.25
50710,"JPMorgan Chase, Sydney",1267038,201510,7466.58
50710,"JPMorgan Chase, Sydney",1267038,201511,6459.19
50710,"JPMorgan Chase, Sydney",1267038,201512,4148.1
50710,"JPMorgan Chase, Sydney",1267038,201601,-15940.57
50710,"JPMorgan Chase, Sydney",1267038,201602,12207.28
50710,"JPMorgan Chase, Sydney",1267038,201603,23347.89
50710,"JPMorgan Chase, Sydney",1267038,201604,-2488.87
50710,"JPMorgan Chase, Sydney",1267038,201605,-24903.89
50710,"JPMorgan Chase, Sydney",1267038,201606,12297.87
50710,"JPMorgan Chase, Sydney",1267038,201607,6089.82
50710,"JPMorgan Chase, Sydney",1267038,201608,4552.57
50710,"JPMorgan Chase, Sydney",1267038,201609,7272.31
50710,"JPMorgan Chase, Sydney",1267038,201610,-6030.69
50710,"JPMorgan Chase, Sydney",1267038,201611,-6444.56
50710,"JPMorgan Chase, Sydney",1267038,201612,-17914.7
50710,"JPMorgan Chase, Sydney",1267038,201701,21876.03
50710,"JPMorgan Chase, Sydney",1267038,201702,7272.3
50710,"JPMorgan Chase, Sydney",1267038,201703,-118.25
50710,"JPMorgan Chase, Sydney",1267038,201704,-11529.25
50710,"JPMorgan Chase, Sydney",1267038,201705,-2128.48
50710,"JPMorgan Chase, Sydney",1267038,201706,12061.38
50710,"JPMorgan Chase, Sydney",1267038,201707,19097.18
50710,"JPMorgan Chase, Sydney",1267038,201708,-945.99
50710,"JPMorgan Chase, Sydney",1267038,201709,-5853.32
50710,"JPMorgan Chase, Sydney",1267038,201710,-10169.4
50710,"JPMorgan Chase, Sydney",1267038,201711,-4848.2
50710,"JPMorgan Chase, Sydney",1267038,201712,10228.52
50710,"JPMorgan Chase, Sydney",1267038,201801,19215.43
50710,"JPMorgan Chase, Sydney",1267038,201802,-14071.6
50710,"JPMorgan Chase, Sydney",1267038,201803,-11529.26
50710,"JPMorgan Chase, Sydney",1267038,201804,-6148.94
50710,"JPMorgan Chase, Sydney",1267038,201805,-3015.34
50710,"JPMorgan Chase, Sydney",1267038,201806,-9696.4
50710,"JPMorgan Chase, Sydney",1267038,201807,3547.46
50710,"JPMorgan Chase, Sydney",1267038,201808,-5439.44
50710,"JPMorgan Chase, Sydney",1267038,201809,-3074.47
50710,"JPMorgan Chase, Sydney",1267038,201810,-11884.01
50710,"JPMorgan Chase, Sydney",1267038,201811,14721.98
50710,"JPMorgan Chase, Sydney",1267038,201812,-16022.71
50710,"JPMorgan Chase, Sydney",1267038,201901,7094.92
50710,"JPMorgan Chase, Sydney",1267038,201902,1951.11
50710,"JPMorgan Chase, Sydney",1267038,201903,-6030.69
50710,"JPMorgan Chase, Sydney",1267038,201904,-2660.6
50710,"JPMorgan Chase, Sydney",1267038,201905,-7213.18
50710,"JPMorgan Chase, Sydney",1267038,201906,3902.22
50710,"JPMorgan Chase, Sydney",1267101,201501,-73202.83
50710,"JPMorgan Chase, Sydney",1267101,201502,-45822.84
50710,"JPMorgan Chase, Sydney",1267101,201503,-63513.8
50710,"JPMorgan Chase, Sydney",1267101,201504,-66406.49
50710,"JPMorgan Chase, Sydney",1267101,201505,-61723.09
50710,"JPMorgan Chase, Sydney",1267101,201506,-64639.23
50710,"JPMorgan Chase, Sydney",1267101,201507,-54803.02
50710,"JPMorgan Chase, Sydney",1267101,201508,-44290.95
50710,"JPMorgan Chase, Sydney",1267101,201509,-70451.06
50710,"JPMorgan Chase, Sydney",1267101,201510,-81335.19
50710,"JPMorgan Chase, Sydney",1267101,201511,-87459
50710,"JPMorgan Chase, Sydney",1267101,201512,-39493.33
50710,"JPMorgan Chase, Sydney",1267101,201601,20767.02
50710,"JPMorgan Chase, Sydney",1267101,201602,-15903.37
50710,"JPMorgan Chase, Sydney",1267101,201603,-30417.12
50710,"JPMorgan Chase, Sydney",1267101,201604,890.15
50710,"JPMorgan Chase, Sydney",1267101,201605,31314.45
50710,"JPMorgan Chase, Sydney",1267101,201606,-16122.29
50710,"JPMorgan Chase, Sydney",1267101,201607,-7983.63
50710,"JPMorgan Chase, Sydney",1267101,201608,-5968.35
50710,"JPMorgan Chase, Sydney",1267101,201609,-9533.86
50710,"JPMorgan Chase, Sydney",1267101,201610,7906.12
50710,"JPMorgan Chase, Sydney",1267101,201611,8448.71
50710,"JPMorgan Chase, Sydney",1267101,201612,23485.84
50710,"JPMorgan Chase, Sydney",1267101,201701,-28679.08
50710,"JPMorgan Chase, Sydney",1267101,201702,-9533.86
50710,"JPMorgan Chase, Sydney",1267101,201703,155.02
50710,"JPMorgan Chase, Sydney",1267101,201704,15114.65
50710,"JPMorgan Chase, Sydney",1267101,201705,2790.4
50710,"JPMorgan Chase, Sydney",1267101,201706,-15812.25
50710,"JPMorgan Chase, Sydney",1267101,201707,-25036.06
50710,"JPMorgan Chase, Sydney",1267101,201708,1240.18
50710,"JPMorgan Chase, Sydney",1267101,201709,7673.59
50710,"JPMorgan Chase, Sydney",1267101,201710,14357.44
50710,"JPMorgan Chase, Sydney",1267101,201711,6344.95
50710,"JPMorgan Chase, Sydney",1267101,201712,-13282.53
50710,"JPMorgan Chase, Sydney",1267101,201801,-25143.32
50710,"JPMorgan Chase, Sydney",1267101,201802,18412.65
50710,"JPMorgan Chase, Sydney",1267101,201803,15085.99
50710,"JPMorgan Chase, Sydney",1267101,201804,8045.86
50710,"JPMorgan Chase, Sydney",1267101,201805,3945.57
50710,"JPMorgan Chase, Sydney",1267101,201806,12687.7
50710,"JPMorgan Chase, Sydney",1267101,201807,-4641.84
50710,"JPMorgan Chase, Sydney",1267101,201808,7117.49
50710,"JPMorgan Chase, Sydney",1267101,201809,4022.94
50710,"JPMorgan Chase, Sydney",1267101,201810,15550.17
50710,"JPMorgan Chase, Sydney",1267101,201811,-19263.65
50710,"JPMorgan Chase, Sydney",1267101,201812,20965.66
50710,"JPMorgan Chase, Sydney",1267101,201901,-9283.69
50710,"JPMorgan Chase, Sydney",1267101,201902,-2553.01
50710,"JPMorgan Chase, Sydney",1267101,201903,7891.13
50710,"JPMorgan Chase, Sydney",1267101,201904,3481.39
50710,"JPMorgan Chase, Sydney",1267101,201905,9438.41
50710,"JPMorgan Chase, Sydney",1267101,201906,-5106.02
50710,JP Morgan - AUD,1267227,201501,1443.83
50710,JP Morgan - AUD,1267227,201502,23.67
50710,JP Morgan - AUD,1267227,201503,816.59
50710,JP Morgan - AUD,1267227,201504,-1645.02
50710,JP Morgan - AUD,1267227,201505,1781.12
50710,JP Morgan - AUD,1267227,201506,402.38
50710,JP Morgan - AUD,1267227,201507,2142.08
50710,JP Morgan - AUD,1267227,201508,751.5
50710,JP Morgan - AUD,1267227,201509,1035.53
50710,JP Morgan - AUD,1267227,201510,-745.58
50710,JP Morgan - AUD,1267227,201511,-644.99
50710,JP Morgan - AUD,1267227,201512,39869.09
50710,JP Morgan - AUD,1267227,201601,106.13
50710,JP Morgan - AUD,1267227,201602,-81.28
50710,JP Morgan - AUD,1267227,201603,-155.44
50710,JP Morgan - AUD,1267227,201604,16.57
50710,JP Morgan - AUD,1267227,201605,159.39
50710,JP Morgan - AUD,1267227,201606,-82.06
50710,JP Morgan - AUD,1267227,201607,-40.64
50710,JP Morgan - AUD,1267227,201608,-30.38
50710,JP Morgan - AUD,1267227,201609,-48.53
50710,JP Morgan - AUD,1267227,201610,40.24
50710,JP Morgan - AUD,1267227,201611,43.01
50710,JP Morgan - AUD,1267227,201612,119.54
50710,JP Morgan - AUD,1267227,201701,-145.98
50710,JP Morgan - AUD,1267227,201702,-48.52
50710,JP Morgan - AUD,1267227,201703,0.78
50710,JP Morgan - AUD,1267227,201704,76.94
50710,JP Morgan - AUD,1267227,201705,14.2
50710,JP Morgan - AUD,1267227,201706,-80.48
50710,JP Morgan - AUD,1267227,201707,-127.44
50710,JP Morgan - AUD,1267227,201708,6.31
50710,JP Morgan - AUD,1267227,201709,39.06
50710,JP Morgan - AUD,1267227,201710,67.86
50710,JP Morgan - AUD,1267227,201711,32.36
50710,JP Morgan - AUD,1267227,201712,-68.26
50710,JP Morgan - AUD,1267227,201801,-128.22
50710,JP Morgan - AUD,1267227,201802,93.9
50710,JP Morgan - AUD,1267227,201803,76.93
50710,JP Morgan - AUD,1267227,201804,41.03
50710,JP Morgan - AUD,1267227,201805,20.12
50710,JP Morgan - AUD,1267227,201806,64.71
50710,JP Morgan - AUD,1267227,201807,-23.67
50710,JP Morgan - AUD,1267227,201808,36.29
50710,JP Morgan - AUD,1267227,201809,20.52
50710,JP Morgan - AUD,1267227,201810,79.3
50710,JP Morgan - AUD,1267227,201811,-98.24
50710,JP Morgan - AUD,1267227,201812,106.92
50710,JP Morgan - AUD,1267227,201901,-47.34
50710,JP Morgan - AUD,1267227,201902,-13.02
50710,JP Morgan - AUD,1267227,201903,40.24
50710,JP Morgan - AUD,1267227,201904,17.75
50710,JP Morgan - AUD,1267227,201905,48.14
50710,JP Morgan - AUD,1267227,201906,-26.04
50710,JP Morgan - AUD,1267290,201501,389.7
50710,JP Morgan - AUD,1267290,201502,6.38
50710,JP Morgan - AUD,1267290,201503,-745.86
50710,JP Morgan - AUD,1267290,201504,-522.8
50710,JP Morgan - AUD,1267290,201505,519.94
50710,JP Morgan - AUD,1267290,201506,75.37
50710,JP Morgan - AUD,1267290,201507,627.3
50710,JP Morgan - AUD,1267290,201508,-222.34
50710,JP Morgan - AUD,1267290,201509,-385.39
50710,JP Morgan - AUD,1267290,201510,-238.73
50710,JP Morgan - AUD,1267290,201511,-787.4
50710,JP Morgan - AUD,1267290,201512,-138.26
50710,JP Morgan - AUD,1267290,201601,-66.91
50710,JP Morgan - AUD,1267290,201602,-464.19
50710,JP Morgan - AUD,1267290,201603,-813.91
50710,JP Morgan - AUD,1267290,201604,86.76
50710,JP Morgan - AUD,1267290,201605,834.57
50710,JP Morgan - AUD,1267290,201606,-429.68
50710,JP Morgan - AUD,1267290,201607,-212.77
50710,JP Morgan - AUD,1267290,201608,-242.3
50710,JP Morgan - AUD,1267290,201609,-255.45
50710,JP Morgan - AUD,1267290,201610,211.83
50710,JP Morgan - AUD,1267290,201611,185.24
50710,JP Morgan - AUD,1267290,201612,630.93
50710,JP Morgan - AUD,1267290,201701,-770.44
50710,JP Morgan - AUD,1267290,201702,-256.12
50710,JP Morgan - AUD,1267290,201703,4.16
50710,JP Morgan - AUD,1267290,201704,406.04
50710,JP Morgan - AUD,1267290,201705,34.07
50710,JP Morgan - AUD,1267290,201706,-467.93
50710,JP Morgan - AUD,1267290,201707,-676.12
50710,JP Morgan - AUD,1267290,201708,-10.22
50710,JP Morgan - AUD,1267290,201709,207.78
50710,JP Morgan - AUD,1267290,201710,276.55
50710,JP Morgan - AUD,1267290,201711,135.03
50710,JP Morgan - AUD,1267290,201712,-365.85
50710,JP Morgan - AUD,1267290,201801,-687.31
50710,JP Morgan - AUD,1267290,201802,503.32
50710,JP Morgan - AUD,1267290,201803,412.38
50710,JP Morgan - AUD,1267290,201804,219.94
50710,JP Morgan - AUD,1267290,201805,107.85
50710,JP Morgan - AUD,1267290,201806,306.45
50710,JP Morgan - AUD,1267290,201807,-127.21
50710,JP Morgan - AUD,1267290,201808,195.06
50710,JP Morgan - AUD,1267290,201809,110.26
50710,JP Morgan - AUD,1267290,201810,426.17
50710,JP Morgan - AUD,1267290,201811,-527.95
50710,JP Morgan - AUD,1267290,201812,574.6
50710,JP Morgan - AUD,1267290,201901,-254.44
50710,JP Morgan - AUD,1267290,201902,-69.96
50710,JP Morgan - AUD,1267290,201903,216.26
50710,JP Morgan - AUD,1267290,201904,56.7
50710,JP Morgan - AUD,1267290,201905,259.35
50710,JP Morgan - AUD,1267290,201906,-140.31
112010,JP Morgan - USD,1267416,201501,-12302.82
112010,JP Morgan - USD,1267416,201502,0
112010,JP Morgan - USD,1267416,201503,0
112010,JP Morgan - USD,1267416,201504,0
112010,JP Morgan - USD,1267416,201505,0
112010,JP Morgan - USD,1267416,201506,0
112010,JP Morgan - USD,1267416,201507,0
112010,JP Morgan - USD,1267416,201508,0
112010,JP Morgan - USD,1267416,201509,0
112010,JP Morgan - USD,1267416,201510,-1016095.05
112010,JP Morgan - USD,1267416,201511,-144245.82
112010,JP Morgan - USD,1267416,201512,-144245.83
112010,JP Morgan - USD,1267416,201601,-37981.4
112010,JP Morgan - USD,1267416,201602,0
112010,JP Morgan - USD,1267416,201603,-94509.91
112010,JP Morgan - USD,1267416,201604,-69587.83
112010,JP Morgan - USD,1267416,201605,11938.74
112010,JP Morgan - USD,1267416,201606,23877.46
112010,JP Morgan - USD,1267416,201607,0
112010,JP Morgan - USD,1267416,201608,11938.74
112010,JP Morgan - USD,1267416,201609,131892.44
112010,JP Morgan - USD,1267416,201610,0
112010,JP Morgan - USD,1267416,201611,0
112010,JP Morgan - USD,1267416,201612,0
112010,JP Morgan - USD,1267416,201701,0
112010,JP Morgan - USD,1267416,201702,0
112010,JP Morgan - USD,1267416,201703,-94858.18
112010,JP Morgan - USD,1267416,201704,-97096.36
112010,JP Morgan - USD,1267416,201705,-68997.53
112010,JP Morgan - USD,1267416,201706,-98082.22
112010,JP Morgan - USD,1267416,201707,-100320.37
112010,JP Morgan - USD,1267416,201708,-57232.34
112010,JP Morgan - USD,1267416,201709,-57232.34
112010,JP Morgan - USD,1267416,201710,-57232.34
112010,JP Morgan - USD,1267416,201711,-57232.34
112010,JP Morgan - USD,1267416,201712,6025.72
112010,JP Morgan - USD,1267416,201801,-20191.68
112010,JP Morgan - USD,1267416,201802,0
112010,JP Morgan - USD,1267416,201803,-131639.5
112010,JP Morgan - USD,1267416,201804,0
112010,JP Morgan - USD,1267416,201805,-163554.89
112010,JP Morgan - USD,1267416,201806,-65819.75
112010,JP Morgan - USD,1267416,201807,0
112010,JP Morgan - USD,1267416,201808,-128579.28
112010,JP Morgan - USD,1267416,201809,-62759.53
112010,JP Morgan - USD,1267416,201810,-62759.53
112010,JP Morgan - USD,1267416,201811,-62759.53
112010,JP Morgan - USD,1267416,201812,-12169.8
112010,JP Morgan - USD,1267416,201901,0
112010,JP Morgan - USD,1267416,201902,-69781.54
112010,JP Morgan - USD,1267416,201903,-69781.55
112010,JP Morgan - USD,1267416,201904,0
112010,JP Morgan - USD,1267416,201905,-143792.11
112010,JP Morgan - USD,1267416,201906,-77352.65
112010,JP Morgan - USD,1267417,201501,0
112010,JP Morgan - USD,1267417,201502,2702638.89
112010,JP Morgan - USD,1267417,201503,7636227.27
112010,JP Morgan - USD,1267417,201504,-3988476.65
112010,JP Morgan - USD,1267417,201505,-144945.87
112010,JP Morgan - USD,1267417,201506,6155796.32
112010,JP Morgan - USD,1267417,201507,-123989.88
112010,JP Morgan - USD,1267417,201508,12798642.2
112010,JP Morgan - USD,1267417,201509,-7466898.59
112010,JP Morgan - USD,1267417,201510,-3562861.85
112010,JP Morgan - USD,1267417,201511,4655283.63
112010,JP Morgan - USD,1267417,201512,-87850.76
112010,JP Morgan - USD,1267417,201601,3478104.53
112010,JP Morgan - USD,1267417,201602,86430.8
112010,JP Morgan - USD,1267417,201603,3056964.84
112010,JP Morgan - USD,1267417,201604,-67355.05
112010,JP Morgan - USD,1267417,201605,4470329.24
112010,JP Morgan - USD,1267417,201606,6375.59
112010,JP Morgan - USD,1267417,201607,3045284.77
112010,JP Morgan - USD,1267417,201608,-1881.18
112010,JP Morgan - USD,1267417,201609,3128350.69
112010,JP Morgan - USD,1267417,201610,-8346.66
112010,JP Morgan - USD,1267417,201611,5454051.05
112010,JP Morgan - USD,1267417,201612,124103.34
112010,JP Morgan - USD,1267417,201701,4124824.84
112010,JP Morgan - USD,1267417,201702,-4149.52
112010,JP Morgan - USD,1267417,201703,-81964.74
112010,JP Morgan - USD,1267417,201704,-77301.39
112010,JP Morgan - USD,1267417,201705,5829196.4
112010,JP Morgan - USD,1267417,201706,-73755.74
112010,JP Morgan - USD,1267417,201707,4941879.63
112010,JP Morgan - USD,1267417,201708,4078132.54
112010,JP Morgan - USD,1267417,201709,-51393.69
112010,JP Morgan - USD,1267417,201710,-21405.16
112010,JP Morgan - USD,1267417,201711,4144973.77
112010,JP Morgan - USD,1267417,201712,28746.07
112010,JP Morgan - USD,1267417,201801,50698.2
112010,JP Morgan - USD,1267417,201802,8636127.98
112010,JP Morgan - USD,1267417,201803,-173198.19
112010,JP Morgan - USD,1267417,201804,7514415.57
112010,JP Morgan - USD,1267417,201805,-185544.56
112010,JP Morgan - USD,1267417,201806,5713403.1
112010,JP Morgan - USD,1267417,201807,-78102.98
112010,JP Morgan - USD,1267417,201808,-78455.18
112010,JP Morgan - USD,1267417,201809,7831825.44
112010,JP Morgan - USD,1267417,201810,-321196.79
112010,JP Morgan - USD,1267417,201811,-86681.71
112010,JP Morgan - USD,1267417,201812,-364966.23
112010,JP Morgan - USD,1267417,201901,8514863.74
112010,JP Morgan - USD,1267417,201902,-46462.46
112010,JP Morgan - USD,1267417,201903,4994004.56
112010,JP Morgan - USD,1267417,201904,8469043.03
112010,JP Morgan - USD,1267417,201905,-73183.93
112010,JP Morgan - USD,1267417,201906,-219770.71
112010,JP Morgan - USD,1267418,201501,5491354.09
112010,JP Morgan - USD,1267418,201502,3487805.31
112010,JP Morgan - USD,1267418,201503,-331221.5
112010,JP Morgan - USD,1267418,201504,-226470.89
112010,JP Morgan - USD,1267418,201505,-295587.97
112010,JP Morgan - USD,1267418,201506,-20300000
112010,JP Morgan - USD,1267418,201507,12300000
112010,JP Morgan - USD,1267418,201508,-3044866.61
112010,JP Morgan - USD,1267418,201509,0
112010,JP Morgan - USD,1267418,201510,23600000
112010,JP Morgan - USD,1267418,201511,12100000
112010,JP Morgan - USD,1267418,201512,9787310.95
112010,JP Morgan - USD,1267418,201601,-13700000
112010,JP Morgan - USD,1267418,201602,288403.98
112010,JP Morgan - USD,1267418,201603,-6563450.82
112010,JP Morgan - USD,1267418,201604,2414349.62
112010,JP Morgan - USD,1267418,201605,14945312.12
112010,JP Morgan - USD,1267418,201606,-1949689.1
112010,JP Morgan - USD,1267418,201607,-7190836.81
112010,JP Morgan - USD,1267418,201608,916361.48
112010,JP Morgan - USD,1267418,201609,-3233429.9
112010,JP Morgan - USD,1267418,201610,-1877338.83
112010,JP Morgan - USD,1267418,201611,-1678627.45
112010,JP Morgan - USD,1267418,201612,3544467.13
112010,JP Morgan - USD,1267418,201701,-4249236.79
112010,JP Morgan - USD,1267418,201702,-5820887.99
112010,JP Morgan - USD,1267418,201703,3169746.16
112010,JP Morgan - USD,1267418,201704,3405748.54
112010,JP Morgan - USD,1267418,201705,5376843.03
112010,JP Morgan - USD,1267418,201706,-2839189.1
112010,JP Morgan - USD,1267418,201707,3161430.82
112010,JP Morgan - USD,1267418,201708,-4290471.01
112010,JP Morgan - USD,1267418,201709,708474.17
112010,JP Morgan - USD,1267418,201710,685350.7
112010,JP Morgan - USD,1267418,201711,1224942.63
112010,JP Morgan - USD,1267418,201712,4468652.37
112010,JP Morgan - USD,1267418,201801,974953.72
112010,JP Morgan - USD,1267418,201802,-3036927.58
112010,JP Morgan - USD,1267418,201803,5254931.91
112010,JP Morgan - USD,1267418,201804,4609721.1
112010,JP Morgan - USD,1267418,201805,4028126.11
112010,JP Morgan - USD,1267418,201806,3102697
112010,JP Morgan - USD,1267418,201807,-18200000
112010,JP Morgan - USD,1267418,201808,-25000000
112010,JP Morgan - USD,1267418,201809,118436.71
112010,JP Morgan - USD,1267418,201810,142000.5
112010,JP Morgan - USD,1267418,201811,-2021161.71
112010,JP Morgan - USD,1267418,201812,5118255.53
112010,JP Morgan - USD,1267418,201901,-1068497.14
112010,JP Morgan - USD,1267418,201902,80460.02
112010,JP Morgan - USD,1267418,201903,2477485.31
112010,JP Morgan - USD,1267418,201904,-4039943.15
112010,JP Morgan - USD,1267418,201905,580012.85
112010,JP Morgan - USD,1267418,201906,-24034148.85
112010,JP Morgan - USD,1267482,201501,0
112010,JP Morgan - USD,1267482,201502,0
112010,JP Morgan - USD,1267482,201503,0
112010,JP Morgan - USD,1267482,201504,0
112010,JP Morgan - USD,1267482,201505,0
112010,JP Morgan - USD,1267482,201506,0
112010,JP Morgan - USD,1267482,201507,0
112010,JP Morgan - USD,1267482,201508,0
112010,JP Morgan - USD,1267482,201509,0
112010,JP Morgan - USD,1267482,201510,0
112010,JP Morgan - USD,1267482,201511,0
112010,JP Morgan - USD,1267482,201512,0
112010,JP Morgan - USD,1267482,201601,0
112010,JP Morgan - USD,1267482,201602,0
112010,JP Morgan - USD,1267482,201603,0
112010,JP Morgan - USD,1267482,201604,0
112010,JP Morgan - USD,1267482,201605,0
112010,JP Morgan - USD,1267482,201606,0
112010,JP Morgan - USD,1267482,201607,0
112010,JP Morgan - USD,1267482,201608,0
112010,JP Morgan - USD,1267482,201609,0
112010,JP Morgan - USD,1267482,201610,0
112010,JP Morgan - USD,1267482,201611,0
112010,JP Morgan - USD,1267482,201612,0
112010,JP Morgan - USD,1267482,201701,0
112010,JP Morgan - USD,1267482,201702,0
112010,JP Morgan - USD,1267482,201703,0
112010,JP Morgan - USD,1267482,201704,0
112010,JP Morgan - USD,1267482,201705,0
112010,JP Morgan - USD,1267482,201706,0
112010,JP Morgan - USD,1267482,201707,0
112010,JP Morgan - USD,1267482,201708,0
112010,JP Morgan - USD,1267482,201709,0
112010,JP Morgan - USD,1267482,201710,0
112010,JP Morgan - USD,1267482,201711,0
112010,JP Morgan - USD,1267482,201712,0
112010,JP Morgan - USD,1267482,201801,0
112010,JP Morgan - USD,1267482,201802,0
112010,JP Morgan - USD,1267482,201803,0
112010,JP Morgan - USD,1267482,201804,0
112010,JP Morgan - USD,1267482,201805,0
112010,JP Morgan - USD,1267482,201806,0
112010,JP Morgan - USD,1267482,201807,0
112010,JP Morgan - USD,1267482,201808,0
112010,JP Morgan - USD,1267482,201809,0
112010,JP Morgan - USD,1267482,201810,0
112010,JP Morgan - USD,1267482,201811,0
112010,JP Morgan - USD,1267482,201812,0
112010,JP Morgan - USD,1267482,201901,0
112010,JP Morgan - USD,1267482,201902,0
112010,JP Morgan - USD,1267482,201903,0
112010,JP Morgan - USD,1267482,201904,0
112010,JP Morgan - USD,1267482,201905,0
112010,JP Morgan - USD,1267482,201906,0
